total_lines,num_functions,num_classes,num_imports,avg_func_length,max_func_length,avg_complexity,max_complexity,high_complexity_fns,maintainability,lines_per_function,num_nodes,num_edges,avg_degree,max_degree,graph_density,avg_shortest_path,clustering_coeff,deep_nesting_count,is_buggy,source,path
677,61,4,17,9.540983606557377,98,3.72,11,2,16.86,11.098360655737705,52,10,0.385,5,0.0038,1.905,0.0,0,0,sanic,tests/test_asgi.py
32,1,0,2,3.0,3,2.0,2,0,95.36,32.0,2,0,0.0,0,0.0,0.0,0.0,0,0,sanic,sanic/server/goodbye.py
406,24,4,13,9.75,63,2.57,17,1,41.69,16.916666666666668,21,37,3.524,9,0.0881,2.269,0.303,0,0,sanic,sanic/errorpages.py
340,18,2,17,14.833333333333334,36,2.88,7,0,33.91,18.88888888888889,20,15,1.5,7,0.0395,2.381,0.0,0,0,sanic,tests/http3/test_http_receiver.py
33,3,0,1,7.333333333333333,19,2.0,4,0,100.0,11.0,4,0,0.0,0,0.0,0.0,0.0,0,0,sanic,guide/webapp/endpoint/sitemap.py
45,4,0,3,8.0,16,1.0,1,0,91.1,11.25,5,2,0.8,2,0.1,1.333,0.0,0,0,sanic,examples/authorized_sanic.py
57,6,0,4,5.333333333333333,10,2.33,3,0,58.47,9.5,7,0,0.0,0,0.0,0.0,0.0,0,0,sanic,tests/test_helpers.py
31,2,1,2,8.5,16,3.0,4,0,100.0,15.5,4,3,1.5,3,0.25,1.5,0.0,0,0,sanic,sanic/touchup/service.py
21,0,1,2,0.0,0,1.0,1,0,100.0,21.0,2,1,1.0,1,0.5,1.0,0.0,0,0,sanic,guide/webapp/display/code_style.py
1025,26,2,33,32.15384615384615,184,8.3,46,8,4.22,39.42307692307692,29,29,2.0,8,0.0357,2.961,0.094,0,1,fastapi,fastapi/dependencies/utils.py
1002,28,2,29,29.178571428571427,163,7.41,44,7,5.7,35.785714285714285,31,32,2.065,8,0.0344,3.011,0.133,0,1,fastapi,fastapi/dependencies/utils.py
4442,36,3,27,123.52777777777777,380,4.35,28,2,20.42,123.38888888888889,32,52,3.25,18,0.0524,2.628,0.312,3,1,fastapi,fastapi/routing.py
18,1,0,4,6.0,6,2.0,2,0,67.09,18.0,2,0,0.0,0,0.0,0.0,0.0,0,0,fastapi,tests/test_tutorial/test_custom_response/test_tutorial009b.py
27,2,0,4,6.5,10,3.0,3,0,59.88,13.5,3,0,0.0,0,0.0,0.0,0.0,0,0,fastapi,tests/test_tutorial/test_websockets/test_tutorial001.py
29,1,1,3,4.0,4,1.5,2,0,100.0,29.0,3,1,0.667,1,0.1667,1.0,0.0,0,0,fastapi,docs_src/additional_responses/tutorial002_py310.py
176,12,3,3,6.833333333333333,8,1.8,3,0,41.29,14.666666666666666,16,10,1.25,4,0.0417,1.619,0.0,0,0,fastapi,tests/test_response_model_include_exclude.py
18,2,0,2,2.0,3,1.0,1,0,100.0,9.0,3,0,0.0,0,0.0,0.0,0.0,0,0,fastapi,docs_src/request_files/tutorial001_03_an_py310.py
100,4,0,3,19.5,74,1.5,2,0,64.75,25.0,5,0,0.0,0,0.0,0.0,0.0,0,0,fastapi,tests/test_param_in_path_and_dependency.py
1049,109,12,7,6.467889908256881,38,2.38,6,0,2.17,9.623853211009175,105,172,3.276,50,0.0158,3.044,0.0,0,1,paramiko,tests/test_config.py
464,28,4,22,10.785714285714286,104,3.35,24,2,39.56,16.571428571428573,30,23,1.533,16,0.0264,2.398,0.0,0,1,paramiko,tests/_util.py
546,26,1,3,16.76923076923077,103,4.0,31,3,36.24,21.0,28,41,2.929,25,0.0542,2.003,0.467,0,1,paramiko,paramiko/file.py
207,17,1,8,7.588235294117647,29,1.89,6,0,61.48,12.176470588235293,19,25,2.632,19,0.0731,1.86,0.353,0,1,paramiko,paramiko/rsakey.py
743,36,2,17,15.5,84,2.5,11,1,38.48,20.63888888888889,36,52,2.889,29,0.0413,2.287,0.383,0,1,paramiko,paramiko/pkey.py
329,24,3,10,8.583333333333334,59,2.3,10,0,48.92,13.708333333333334,26,44,3.385,20,0.0677,2.132,0.396,0,1,paramiko,paramiko/ecdsakey.py
621,42,1,9,9.761904761904763,35,1.12,3,0,43.89,14.785714285714286,44,45,2.045,43,0.0238,1.952,0.061,0,1,paramiko,tests/test_pkey.py
130,10,3,10,5.6,21,1.83,4,0,72.05,13.0,12,6,1.0,3,0.0455,1.867,0.0,0,1,paramiko,tests/util.py
207,17,1,8,7.588235294117647,29,1.89,6,0,61.48,12.176470588235293,19,25,2.632,19,0.0731,1.86,0.353,0,1,paramiko,paramiko/rsakey.py
219,5,1,7,35.6,153,4.0,15,1,64.5,43.8,7,8,2.286,6,0.1905,1.619,0.4,0,1,paramiko,tests/test_gssapi.py
584,39,1,7,9.897435897435898,35,1.07,2,0,45.44,14.974358974358974,41,42,2.049,40,0.0256,1.949,0.065,0,1,paramiko,tests/test_pkey.py
135,7,1,9,9.857142857142858,31,2.5,9,0,71.52,19.285714285714285,9,8,1.778,8,0.1111,1.778,0.0,0,1,paramiko,paramiko/proxy.py
145,6,1,7,13.666666666666666,27,3.14,5,0,66.26,24.166666666666668,8,10,2.5,7,0.1786,1.643,0.601,0,1,paramiko,paramiko/kex_group1.py
36,0,1,2,0.0,0,1.0,1,0,100.0,36.0,2,1,1.0,1,0.5,1.0,0.0,0,1,paramiko,paramiko/kex_group14.py
2793,108,3,34,21.40740740740741,162,3.55,35,6,0.0,25.86111111111111,101,203,4.02,83,0.0201,2.361,0.486,0,1,paramiko,paramiko/transport.py
231,6,0,8,26.333333333333332,80,3.33,7,0,58.1,38.5,7,5,1.429,3,0.119,2.067,0.0,0,0,paramiko,demos/rforward.py
233,17,3,3,8.882352941176471,38,2.95,10,0,50.2,13.705882352941176,19,35,3.684,14,0.1023,2.246,0.553,0,0,paramiko,tests/_stub_sftp.py
151,11,1,5,8.636363636363637,20,2.67,5,0,54.39,13.727272727272727,13,12,1.846,12,0.0769,1.846,0.0,0,0,paramiko,tests/test_proxy.py
149,5,1,4,20.6,44,7.0,14,1,63.58,29.8,7,7,2.0,5,0.1667,1.857,0.3,0,0,paramiko,paramiko/primes.py
225,8,3,6,9.25,21,2.45,6,0,61.65,28.125,12,22,3.667,9,0.1667,1.818,0.419,0,0,paramiko,paramiko/sftp.py
733,30,3,3,20.2,43,1.33,3,0,14.58,24.433333333333334,33,36,2.182,24,0.0341,2.568,0.135,0,0,paramiko,paramiko/server.py
155,11,2,5,8.272727272727273,45,1.62,3,0,75.56,14.090909090909092,14,16,2.286,7,0.0879,2.484,0.197,0,0,paramiko,tests/test_kex_gss.py
61,7,4,2,4.142857142857143,9,1.45,3,0,67.98,8.714285714285714,11,11,2.0,5,0.1,2.4,0.0,0,0,paramiko,tests/test_channelfile.py
149,8,2,12,18.0,55,1.5,2,0,68.18,18.625,11,11,2.0,6,0.1,2.178,0.127,0,0,paramiko,tests/test_packetizer.py
213,10,2,4,14.8,52,2.58,11,1,60.84,21.3,13,16,2.462,11,0.1026,1.897,0.312,0,0,paramiko,paramiko/buffered_pipe.py
171,1,0,6,13.0,13,5.0,5,0,64.35,171.0,2,0,0.0,0,0.0,0.0,0.0,0,0,paramiko,demos/demo_keygen.py
538,14,1,12,29.214285714285715,158,6.8,35,2,31.96,38.42857142857143,16,33,4.125,15,0.1375,1.725,0.553,0,0,paramiko,paramiko/sftp_server.py
36,0,1,2,0.0,0,1.0,1,0,100.0,36.0,2,1,1.0,1,0.5,1.0,0.0,0,0,paramiko,paramiko/kex_group16.py
132,7,1,8,13.571428571428571,33,2.25,5,0,52.98,18.857142857142858,9,12,2.667,8,0.1667,1.667,0.312,0,0,paramiko,paramiko/kex_curve25519.py
1049,109,12,7,6.467889908256881,38,2.38,6,0,2.17,9.623853211009175,105,172,3.276,50,0.0158,3.044,0.0,0,0,paramiko,tests/test_config.py
956,43,3,18,16.790697674418606,84,2.54,11,2,32.49,22.232558139534884,43,66,3.07,34,0.0365,2.344,0.434,0,0,paramiko,paramiko/pkey.py
144,0,0,8,0.0,0,0.0,0,0,68.12,144.0,1,0,0.0,0,0.0,0.0,0.0,0,0,paramiko,demos/demo_sftp.py
161,12,2,5,8.25,43,1.71,4,0,72.83,13.416666666666666,15,17,2.267,8,0.081,2.514,0.184,0,0,paramiko,tests/test_ssh_gss.py
41,4,2,1,1.25,2,1.33,2,0,79.09,10.25,5,6,2.4,3,0.3,1.4,0.0,0,0,paramiko,paramiko/compress.py
289,9,2,6,22.88888888888889,41,4.0,6,0,49.26,32.111111111111114,12,18,3.0,10,0.1364,1.864,0.457,0,0,paramiko,paramiko/kex_gex.py
169,4,0,12,22.5,28,1.5,3,0,81.24,42.25,5,1,0.4,1,0.05,1.0,0.0,0,0,paramiko,tests/conftest.py
76,9,2,4,4.555555555555555,9,2.09,3,0,57.73,8.444444444444445,12,11,1.833,6,0.0833,2.576,0.0,0,0,paramiko,tests/test_ssh_exception.py
29,0,0,4,0.0,0,0.0,0,0,90.08,29.0,1,0,0.0,0,0.0,0.0,0.0,0,0,paramiko,sites/www/conf.py
226,5,1,7,35.6,153,4.0,15,1,65.16,45.2,7,8,2.286,6,0.1905,1.619,0.4,0,0,paramiko,tests/test_gssapi.py
319,29,1,5,7.206896551724138,11,1.33,4,0,48.97,11.0,31,55,3.548,30,0.0591,1.882,0.635,0,0,paramiko,paramiko/message.py
687,23,4,6,22.47826086956522,60,3.22,10,0,39.35,29.869565217391305,19,44,4.632,12,0.1287,1.988,0.361,0,0,paramiko,paramiko/kex_gss.py
114,5,1,3,13.2,24,1.67,4,0,68.86,22.8,7,6,1.714,6,0.1429,1.714,0.0,0,0,paramiko,tests/test_message.py
581,54,16,5,7.444444444444445,18,2.42,4,0,39.29,10.75925925925926,70,80,2.286,16,0.0166,3.314,0.0,0,0,paramiko,tests/auth.py
140,10,2,3,8.5,44,3.0,11,1,59.46,14.0,13,24,3.692,13,0.1538,1.795,0.47,0,0,paramiko,paramiko/ber.py
152,6,3,8,17.333333333333332,43,1.89,5,0,60.89,25.333333333333332,10,12,2.4,7,0.1333,2.0,0.481,0,0,paramiko,paramiko/kex_ecdh_nist.py
407,20,5,5,12.0,55,2.79,15,1,54.06,20.35,20,35,3.5,9,0.0921,2.38,0.108,0,1,fabric,fabric/testing/base.py
362,6,2,4,50.0,141,4.62,15,1,57.09,60.333333333333336,8,11,2.75,6,0.1964,1.643,0.175,0,1,fabric,fabric/transfer.py
108,0,0,2,0.0,0,0.0,0,0,85.46,108.0,1,0,0.0,0,0.0,0.0,0.0,0,1,fabric,setup.py
299,40,17,9,4.1,10,1.0,1,0,47.32,7.475,51,88,3.451,17,0.0345,2.794,0.069,0,1,fabric,tests/transfer.py
1094,130,36,16,5.469230769230769,65,2.5,4,0,37.58,8.415384615384616,131,220,3.359,32,0.0129,3.361,0.091,0,1,fabric,tests/connection.py
114,3,0,9,18.0,30,4.0,10,0,73.05,38.0,4,0,0.0,0,0.0,0.0,0.0,0,0,fabric,tasks.py
343,17,4,4,11.470588235294118,45,2.57,9,0,50.34,20.176470588235293,19,30,3.158,11,0.0877,2.281,0.44,0,0,fabric,fabric/group.py
10,0,0,1,0.0,0,0.0,0,0,100.0,10.0,1,0,0.0,0,0.0,0.0,0.0,0,0,fabric,fabric/__main__.py
302,40,17,7,4.275,12,1.0,1,0,47.37,7.55,51,88,3.451,17,0.0345,2.794,0.069,0,0,fabric,tests/transfer.py
24,2,1,2,2.0,3,2.0,3,0,100.0,12.0,4,3,1.5,3,0.25,1.5,0.0,0,0,fabric,tests/util.py
7,1,0,1,1.0,1,2.0,2,0,81.86,7.0,2,0,0.0,0,0.0,0.0,0.0,0,0,fabric,tests/_support/py_conf/fabfile.py
191,7,0,6,17.0,42,1.0,1,0,100.0,27.285714285714285,8,0,0.0,0,0.0,0.0,0.0,0,0,fabric,fabric/testing/fixtures.py
76,4,0,7,11.0,21,3.25,10,0,73.71,19.0,5,1,0.4,1,0.05,1.0,0.0,0,0,fabric,tests/_util.py
332,9,1,7,30.22222222222222,60,2.5,5,0,55.37,36.888888888888886,11,15,2.727,10,0.1364,1.727,0.449,0,0,fabric,fabric/config.py
190,18,3,3,5.333333333333333,28,1.57,6,0,71.79,10.555555555555555,20,24,2.4,16,0.0632,2.095,0.034,0,0,fabric,fabric/runners.py
32,0,0,5,0.0,0,0.0,0,0,100.0,32.0,1,0,0.0,0,0.0,0.0,0.0,0,1,pip,src/pip/_vendor/cachecontrol/__init__.py
418,18,6,23,17.72222222222222,97,3.58,21,1,45.58,23.22222222222222,18,27,3.0,7,0.0882,2.392,0.07,0,1,pip,src/pip/_internal/build_env.py
245,10,1,19,18.2,75,3.8,15,2,55.01,24.5,12,19,3.167,10,0.1439,1.803,0.594,0,1,pip,src/pip/_internal/cli/base_command.py
1123,31,1,19,12.0,37,2.03,8,0,41.44,36.225806451612904,33,7,0.424,3,0.0066,1.8,0.0,0,1,pip,src/pip/_internal/cli/cmdoptions.py
411,11,1,29,30.545454545454547,130,4.7,26,1,49.96,37.36363636363637,13,13,2.0,8,0.0833,1.911,0.211,0,1,pip,src/pip/_internal/cli/req_command.py
805,9,1,33,77.44444444444444,246,10.6,38,5,31.54,89.44444444444444,11,14,2.545,7,0.1273,2.018,0.304,1,1,pip,src/pip/_internal/commands/install.py
899,48,40,24,10.0625,58,2.07,10,0,36.4,18.729166666666668,55,94,3.418,40,0.0316,2.395,0.082,0,1,pip,src/pip/_internal/exceptions.py
365,17,8,21,14.941176470588236,118,2.8,9,0,48.89,21.470588235294116,23,30,2.609,8,0.0593,2.827,0.103,0,1,pip,src/pip/_internal/utils/logging.py
285,7,0,7,31.0,76,2.0,3,0,52.7,40.714285714285715,8,4,1.0,4,0.0714,1.6,0.0,0,1,pip,tests/functional/test_build_env.py
2817,126,0,24,18.49206349206349,125,2.52,10,0,4.1,22.357142857142858,127,12,0.189,3,0.0007,1.5,0.0,0,1,pip,tests/functional/test_install.py
337,17,0,8,15.0,37,2.47,6,0,37.21,19.823529411764707,18,15,1.667,12,0.049,1.846,0.0,0,1,pip,tests/functional/test_pep517.py
118,4,1,10,20.0,43,1.6,2,0,48.77,29.5,6,2,0.667,2,0.0667,1.333,0.0,0,1,pip,tests/functional/test_proxy.py
1014,46,5,34,17.782608695652176,99,2.16,15,1,39.12,22.043478260869566,50,28,1.12,6,0.0114,2.638,0.053,0,1,pip,tests/conftest.py
236,22,3,12,8.681818181818182,36,1.7,5,0,64.81,10.727272727272727,24,21,1.75,9,0.038,2.374,0.057,0,1,pip,tests/lib/server.py
135,3,0,10,36.333333333333336,65,6.0,11,1,69.66,45.0,4,2,1.0,2,0.1667,1.333,0.0,0,1,pip,src/pip/_internal/cli/main_parser.py
299,17,4,12,13.176470588235293,62,4.14,16,1,46.96,17.58823529411765,21,29,2.762,9,0.069,2.748,0.438,0,1,pip,src/pip/_internal/cli/parser.py
277,16,2,18,12.5,48,3.17,11,1,46.57,17.3125,19,30,3.158,8,0.0877,2.48,0.201,2,1,pip,src/pip/_internal/network/download.py
14,1,0,2,7.0,7,1.0,1,0,100.0,14.0,2,0,0.0,0,0.0,0.0,0.0,0,1,pip,src/pip/__init__.py
19,1,0,3,8.0,8,1.0,1,0,100.0,19.0,2,0,0.0,0,0.0,0.0,0.0,0,1,pip,src/pip/_internal/__init__.py
29,3,1,3,4.666666666666667,8,2.0,3,0,68.24,9.666666666666666,5,4,1.6,4,0.2,1.6,0.0,0,1,pip,src/pip/_internal/cli/command_context.py
138,2,0,5,10.0,11,1.5,2,0,100.0,69.0,3,0,0.0,0,0.0,0.0,0.0,0,1,pip,src/pip/_internal/commands/__init__.py
109,4,1,8,19.25,50,2.4,4,0,66.1,27.25,6,6,2.0,3,0.2,1.867,0.0,1,1,pip,src/pip/_internal/commands/freeze.py
440,17,0,15,18.941176470588236,163,5.18,47,1,44.31,25.88235294117647,18,20,2.222,9,0.0654,2.267,0.0,0,1,pip,src/pip/_internal/locations/__init__.py
163,8,1,10,13.625,30,1.56,3,0,80.17,20.375,10,8,1.6,7,0.0889,1.75,0.0,0,1,pip,src/pip/_internal/metadata/__init__.py
105,2,1,10,36.0,67,5.67,13,1,62.43,52.5,4,3,1.5,2,0.25,1.667,0.0,0,1,pip,src/pip/_internal/req/__init__.py
1003,45,5,33,17.91111111111111,99,2.21,16,1,39.17,22.288888888888888,49,27,1.102,6,0.0115,2.638,0.054,0,1,pip,tests/conftest.py
1412,81,8,33,13.148148148148149,102,2.78,23,3,11.16,17.432098765432098,83,94,2.265,16,0.0138,3.846,0.125,1,1,pip,tests/lib/__init__.py
31,1,0,4,14.0,14,1.0,1,0,98.79,31.0,2,0,0.0,0,0.0,0.0,0.0,0,1,pip,tests/lib/compat.py
238,14,0,9,12.714285714285714,25,2.21,5,0,58.61,17.0,15,2,0.267,2,0.0095,1.333,0.0,0,1,pip,tools/release/__init__.py
738,36,5,29,19.86111111111111,284,3.14,13,3,40.56,20.5,38,49,2.579,19,0.0349,2.574,0.122,0,1,pip,src/pip/_internal/operations/install/wheel.py
756,59,2,25,8.59322033898305,38,2.18,7,0,36.25,12.813559322033898,62,31,1.0,10,0.0082,3.528,0.0,0,1,pip,src/pip/_internal/utils/misc.py
214,9,3,5,17.88888888888889,35,3.33,8,0,65.31,23.77777777777778,11,19,3.455,7,0.1727,1.873,0.139,0,1,pip,src/pip/_vendor/dependency_groups/_implementation.py
75,4,0,4,14.0,20,3.75,5,0,78.93,18.75,5,3,1.2,2,0.15,1.667,0.0,0,1,pip,src/pip/_internal/req/req_dependency_group.py
128,7,0,7,14.428571428571429,27,1.5,3,0,61.37,18.285714285714285,8,0,0.0,0,0.0,0.0,0.0,0,1,pip,tests/unit/test_req_dependency_group.py
225,5,2,9,34.8,94,6.5,18,2,49.46,45.0,8,8,2.0,3,0.1429,2.071,0.0,1,1,pip,src/pip/_internal/commands/show.py
454,27,0,9,13.037037037037036,40,3.41,8,0,45.63,16.814814814814813,28,0,0.0,0,0.0,0.0,0.0,0,1,pip,tests/functional/test_show.py
348,10,1,23,29.2,101,4.0,17,1,55.13,34.8,12,12,2.0,8,0.0909,1.722,0.228,0,1,pip,src/pip/_internal/cli/req_command.py
60,2,0,7,21.0,25,4.0,4,0,83.27,30.0,3,1,0.667,1,0.1667,1.0,0.0,0,1,pip,src/pip/_internal/req/req_dependency_group.py
324,15,3,20,16.666666666666668,65,3.33,14,1,48.59,21.6,14,20,2.857,7,0.1099,2.198,0.087,0,1,pip,src/pip/_internal/build_env.py
202,7,1,15,17.571428571428573,48,3.12,9,0,58.11,28.857142857142858,9,4,0.889,4,0.0556,1.6,0.0,0,1,pip,tests/unit/test_self_check_outdated.py
324,15,3,20,16.666666666666668,65,3.33,14,1,48.59,21.6,14,20,2.857,7,0.1099,2.198,0.087,0,1,pip,src/pip/_internal/build_env.py
324,15,3,20,16.666666666666668,65,3.33,14,1,48.59,21.6,14,20,2.857,7,0.1099,2.198,0.087,0,1,pip,src/pip/_internal/build_env.py
202,7,1,15,17.571428571428573,48,3.12,9,0,58.11,28.857142857142858,9,4,0.889,4,0.0556,1.6,0.0,0,1,pip,tests/unit/test_self_check_outdated.py
785,9,1,31,75.88888888888889,251,10.4,40,4,31.68,87.22222222222223,11,14,2.545,7,0.1273,2.018,0.304,1,1,pip,src/pip/_internal/commands/install.py
107,10,1,9,5.0,8,1.64,3,0,72.22,10.7,12,20,3.333,9,0.1515,1.673,0.266,0,1,pip,src/pip/_internal/network/cache.py
85,7,1,7,6.571428571428571,15,2.5,6,0,67.04,12.142857142857142,9,7,1.556,7,0.0972,1.75,0.0,0,1,pip,tests/unit/test_network_cache.py
628,30,1,11,16.4,85,4.61,16,4,33.41,20.933333333333334,32,46,2.875,13,0.0464,2.77,0.08,0,1,pip,src/pip/_vendor/packaging/tags.py
623,30,1,11,16.233333333333334,85,4.58,16,4,33.82,20.766666666666666,32,46,2.875,13,0.0464,2.77,0.08,0,1,pip,src/pip/_vendor/packaging/tags.py
467,18,1,12,18.444444444444443,70,5.21,17,3,37.14,25.944444444444443,19,29,3.053,14,0.0848,2.181,0.367,1,1,pip,src/pip/_vendor/distlib/scripts.py
569,29,1,11,15.03448275862069,85,4.5,16,4,34.65,19.620689655172413,31,45,2.903,13,0.0484,2.748,0.082,0,1,pip,src/pip/_vendor/packaging/tags.py
288,25,6,12,6.12,59,1.9,9,0,52.3,11.52,15,39,5.2,8,0.1857,1.838,0.14,0,0,pip,src/pip/_internal/index/sources.py
42,2,1,2,16.5,20,4.33,5,0,77.2,21.0,4,3,1.5,3,0.25,1.5,0.0,0,0,pip,tests/unit/test_search_scope.py
772,61,3,28,8.37704918032787,38,2.14,7,0,36.04,12.655737704918034,65,34,1.046,10,0.0082,3.607,0.0,0,0,pip,src/pip/_internal/utils/misc.py
4,0,0,1,0.0,0,0.0,0,0,100.0,4.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/data/src/pep517_setup_and_pyproject/setup.py
13,0,0,2,0.0,0,0.0,0,0,100.0,13.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_vendor/certifi/__main__.py
363,13,0,14,24.692307692307693,93,4.83,13,2,48.15,27.923076923076923,14,18,2.571,6,0.0989,2.045,0.11,0,0,pip,src/pip/_internal/utils/unpacking.py
129,5,1,7,10.8,16,3.33,4,0,67.31,25.8,7,6,1.714,6,0.1429,1.714,0.0,0,0,pip,tests/unit/test_target_python.py
238,19,3,7,8.842105263157896,22,2.48,4,0,47.16,12.526315789473685,23,21,1.826,7,0.0415,3.0,0.0,0,0,pip,tests/unit/test_appdirs.py
19,1,0,3,11.0,11,3.0,3,0,66.69,19.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/lib/index.py
165,7,0,5,18.571428571428573,31,3.86,9,0,61.69,23.571428571428573,8,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/functional/test_index.py
132,9,1,8,7.222222222222222,30,1.5,5,0,69.25,14.666666666666666,11,12,2.182,10,0.1091,1.782,0.368,0,0,pip,src/pip/_vendor/rich/status.py
114,3,0,5,30.666666666666668,60,3.33,5,0,71.78,38.0,4,2,1.0,2,0.1667,1.333,0.0,0,0,pip,tests/functional/test_index_invalid_wheels.py
8,0,0,1,0.0,0,0.0,0,0,100.0,8.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/data/src/pep518_twin_forkbombs_first-234/setup.py
398,13,0,9,25.0,72,3.38,8,0,58.42,30.615384615384617,14,9,1.286,4,0.0495,1.857,0.095,0,0,pip,src/pip/_vendor/urllib3/contrib/_securetransport/low_level.py
746,36,5,31,19.916666666666668,286,3.14,13,3,40.53,20.72222222222222,38,49,2.579,19,0.0349,2.574,0.122,0,0,pip,src/pip/_internal/operations/install/wheel.py
89,3,0,1,21.333333333333332,36,3.0,5,0,83.88,29.666666666666668,4,1,0.5,1,0.0833,1.0,0.0,0,0,pip,src/pip/_vendor/rich/filesize.py
26,1,0,2,11.0,11,2.0,2,0,91.02,26.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/data/packages/LocalExtras/setup.py
390,22,5,12,11.545454545454545,32,2.7,8,0,51.54,17.727272727272727,25,34,2.72,11,0.0567,2.41,0.021,0,0,pip,src/pip/_vendor/pyproject_hooks/_in_process/_in_process.py
107,5,1,7,15.2,30,2.5,6,0,70.28,21.4,7,6,1.714,6,0.1429,1.714,0.0,0,0,pip,src/pip/_vendor/rich/live_render.py
397,24,1,12,11.375,32,3.0,9,0,47.33,16.541666666666668,26,50,3.846,22,0.0769,2.003,0.352,0,0,pip,src/pip/_internal/configuration.py
422,20,1,15,15.55,35,2.76,9,0,47.99,21.1,22,26,2.364,19,0.0563,1.863,0.403,0,0,pip,tests/unit/test_utils_unpacking.py
76,10,3,4,2.1,4,1.38,2,0,84.91,7.6,11,13,2.364,5,0.1182,2.364,0.0,0,0,pip,src/pip/_vendor/cachecontrol/cache.py
533,15,7,37,25.133333333333333,98,3.82,23,2,46.52,35.53333333333333,21,29,2.762,9,0.069,2.586,0.149,1,0,pip,src/pip/_internal/network/session.py
16,0,0,5,0.0,0,0.0,0,0,100.0,16.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_internal/vcs/__init__.py
83,4,0,4,16.25,41,1.0,1,0,75.5,20.75,5,1,0.4,1,0.05,1.0,0.0,0,0,pip,tests/lib/git_submodule_helpers.py
130,5,1,3,8.2,14,2.17,4,0,53.15,26.0,7,6,1.714,5,0.1429,1.905,0.0,0,0,pip,src/pip/_vendor/pygments/formatter.py
1069,52,4,7,14.653846153846153,91,2.64,16,2,31.13,20.557692307692307,39,75,3.846,24,0.0506,2.472,0.201,0,0,pip,src/pip/_vendor/packaging/specifiers.py
657,33,8,10,14.151515151515152,25,2.21,4,0,24.77,19.90909090909091,29,56,3.862,10,0.069,2.937,0.0,0,0,pip,tests/unit/test_exceptions.py
82,9,1,4,5.666666666666667,11,2.5,5,0,61.48,9.11111111111111,11,10,1.818,10,0.0909,1.818,0.0,0,0,pip,src/pip/_internal/req/req_set.py
793,41,3,10,13.414634146341463,74,4.81,49,6,12.94,19.341463414634145,43,57,2.651,36,0.0316,2.415,0.317,0,0,pip,src/pip/_vendor/rich/style.py
247,19,1,5,3.3157894736842106,11,2.3,7,0,48.64,13.0,21,18,1.714,18,0.0429,1.895,0.0,0,0,pip,tests/unit/test_link.py
110,5,0,2,11.8,30,1.8,4,0,45.92,22.0,6,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_internal/utils/_jaraco_text.py
637,55,7,15,7.5636363636363635,15,2.05,4,0,33.96,11.581818181818182,59,68,2.305,14,0.0199,3.402,0.0,0,0,pip,tests/unit/test_options.py
109,6,3,6,10.0,16,4.25,6,0,67.19,18.166666666666668,10,8,1.6,3,0.0889,2.357,0.233,0,0,pip,tests/unit/test_utils_compatibility_tags.py
81,5,1,5,10.2,19,2.5,4,0,83.92,16.2,7,6,1.714,6,0.1429,1.714,0.0,0,0,pip,src/pip/_internal/models/wheel.py
16,3,0,2,1.0,1,1.0,1,0,100.0,5.333333333333333,4,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_vendor/idna/compat.py
256,10,1,19,19.3,86,4.2,18,2,53.06,25.6,12,19,3.167,10,0.1439,1.803,0.594,0,0,pip,src/pip/_internal/cli/base_command.py
87,3,0,9,21.333333333333332,53,2.5,4,0,82.64,29.0,4,1,0.5,1,0.0833,1.0,0.0,0,0,pip,src/pip/_vendor/rich/scope.py
9,0,0,1,0.0,0,0.0,0,0,100.0,9.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_vendor/tomli/__init__.py
168,18,2,6,5.222222222222222,56,2.25,17,1,46.38,9.333333333333334,15,19,2.533,12,0.0905,2.01,0.09,0,0,pip,src/pip/_vendor/rich/containers.py
210,9,3,5,17.444444444444443,34,3.33,8,0,65.24,23.333333333333332,11,20,3.636,7,0.1818,1.818,0.182,0,0,pip,src/pip/_vendor/dependency_groups/_implementation.py
9,0,0,1,0.0,0,0.0,0,0,100.0,9.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/data/src/pep518_missing_requires/setup.py
86,3,0,9,13.0,24,2.0,3,0,78.91,28.666666666666668,4,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_internal/utils/compat.py
187,10,1,9,12.5,23,2.27,4,0,57.25,18.7,12,11,1.833,11,0.0833,1.833,0.0,0,0,pip,src/pip/_internal/vcs/mercurial.py
483,0,0,0,0.0,0,0.0,0,0,100.0,483.0,1,0,0.0,0,0.0,0.0,0.0,0,0,pip,src/pip/_vendor/rich/_spinners.py
31,1,0,3,20.0,20,2.0,2,0,97.23,31.0,2,0,0.0,0,0.0,0.0,0.0,0,0,pip,tests/functional/test_install_cleanup.py
